-1.0	2.08512592424	19.3240182248	
-1.0	2.08514151144	19.3578974175	
-1.0	2.08521637081	19.3449737637	
-1.0	2.08505569672	19.3623949278	
-1.0	2.08516736421	19.3295856134	
-1.0	2.08520878742	19.3521619768	
0.0	1.33285508128	6.25489716462	
0.0	-14.4438477482	-3.06950078964	
0.0	-14.4377005821	-3.18951674314	
0.0	-14.3462708553	-3.25702976609	
0.0	7.11116658618	-10.5060149748	
0.0	10.9137162188	-3.19378551681	
0.0	10.7957853193	-2.79394262742	
0.0	10.7096566637	-2.64366125015	
0.0	-3.02076242981	-0.5935882616	
0.0	-11.8706032498	-1.38275891686	
0.0	-11.0607688116	2.85140424843	
0.0	-5.32850954183	5.91338229268	
0.0	4.66514795118	4.13042261294	
0.0	13.9017176969	-1.82948817408	
0.0	9.55230763331	-7.99826414959	
0.0	-2.27563546859	-11.4203329826	
0.0	-3.84327792866	-10.9213168612	
0.0	-15.2212047049	2.77493257568	
0.0	3.85393200407	14.6595030047	
0.0	3.78476997741	14.4900091279	
0.0	6.69871531744	10.4917644906	
0.0	-3.06704949653	-7.42221487247	
0.0	-3.43138751702	-8.6223542275	
0.0	-3.28555822437	-8.03722135774	
0.0	-3.65688463515	-6.48343083158	
0.0	5.75722567211	12.1745473075	
0.0	7.23113867606	14.274606021	
0.0	5.31908418014	12.5878200069	
0.0	-7.6073172321	-7.46026026793	
0.0	1.01367081501	-8.24043278137	
0.0	1.23538201141	-8.74343598712	
0.0	7.47616534575	-3.04564746387	
0.0	9.0656679786	10.4074771848	
0.0	5.19401066531	15.1440749986	
0.0	-15.6578349834	-6.07232823319	
0.0	-15.253019728	-4.77246310022	
0.0	-8.32334405301	-10.0278991502	
0.0	-1.08451213996	-2.34315538721	
0.0	8.56674106075	-1.29616123967	
0.0	9.98131915501	-3.03697973423	
0.0	2.13042239111	5.69405799276	
0.0	-13.2967737412	8.23410318772	
0.0	-12.0040408762	-2.10633685548	
0.0	-11.5770217848	-1.88311859643	
0.0	-1.58957494694	4.97951208388	
0.0	2.87564738303	2.69689873276	
0.0	14.4785490913	-2.35722888602	
0.0	15.578508741	-2.48391594098	
0.0	-4.78760731422	-14.3319611938	
0.0	-5.41753226626	-13.7742727952	
0.0	-7.16057643587	1.84433010338	
0.0	-9.1926023053	12.2534400283	
0.0	-3.60425794832	6.26579279164	
0.0	-0.964485892769	1.62881040026	
0.0	-1.01747078619	-12.3010439743	
0.0	-2.92687138237	-9.04608473165	
0.0	-3.69417327081	-8.79817724656	
0.0	-4.53389063083	-2.04285271698	
0.0	0.588614985408	12.962988626	
0.0	4.96722204617	10.9366415291	
0.0	5.28787684005	12.1236902529	
0.0	3.68753702101	-1.16642011938	
0.0	2.84070921621	-9.94003193564	
0.0	3.22108058202	-9.7044733024	
0.0	7.82403547527	-2.4967266149	
0.0	8.55671184491	10.3233788172	
0.0	2.99112081957	12.0829600375	
0.0	-0.542976347872	8.71468744385	
0.0	-13.6944830983	-8.11740544003	
0.0	-12.1795935784	-9.28702318748	
0.0	2.71705750638	-10.0297334021	
0.0	6.78777640371	-2.20150255747	
0.0	10.2453060103	3.55786210868	
0.0	7.37839394902	4.78342589735	
0.0	-6.87862731843	-2.14698738288	
0.0	-11.312740701	0.333312052727	
0.0	-11.2867438325	0.526913621426	
0.0	-2.35719371629	4.08450888098	
0.0	14.8300740751	-7.11763873532	
0.0	15.2962853472	-6.58187278301	
0.0	15.0363383513	-6.74108305609	
0.0	-2.06599238289	2.84898689324	
0.0	-9.59767419255	2.30565337093	
0.0	-8.72723014365	4.27858602025	
0.0	-6.74337467115	6.10410966397	
0.0	2.47610316505	3.27488420666	
0.0	14.3893376236	-3.30592720162	
0.0	10.2693456419	-9.44886848625	
0.0	3.10455905467	-15.0362994153	
0.0	-2.23106464993	-13.7455993493	
0.0	-9.90079606725	2.41954509056	
0.0	-4.80084455689	8.12199849999	
0.0	-6.67660161269	13.5389442852	
0.0	-3.60823511672	10.4103495927	
0.0	-0.123247833581	-3.88273230816	
0.0	-0.109067149362	-5.05550393347	
0.0	1.72660944114	-4.59686945088	
0.0	4.90263518365	-1.93017706436	
0.0	8.16556314024	10.5254726525	
0.0	3.19664344578	11.4502577327	
0.0	0.81270289625	10.0670599823	
0.0	-7.5814402011	-6.01584211468	
0.0	3.58151754795	-7.11869441362	
0.0	4.01142849791	-5.64392681845	
0.0	5.93225152048	-0.165387785596	
0.0	9.54906731986	11.5194244873	
0.0	5.81487473322	3.31334435708	
0.0	-12.3741316528	-6.21792108397	
0.0	-9.59619872294	-3.89230318101	
0.0	-9.7045494377	-5.14874737518	
0.0	-1.6136637035	-5.6634023252	
0.0	13.627039109	1.61310837077	
0.0	13.7538993253	1.44192765909	
0.0	10.2688695376	6.98723445116	
0.0	-4.24139806276	-1.90226966563	
0.0	-8.89229045917	-1.53270367941	
0.0	-11.85993681	6.24928165117	
0.0	-6.10143146353	9.05930823783	
0.0	4.67305514707	4.30089888262	
0.0	14.0479194429	-1.98809197713	
0.0	10.296477265	-7.40405721413	
0.0	0.916457990986	-14.9395841556	
0.0	-2.32614272648	-14.1032860421	
0.0	-10.6004668291	1.84933654335	
0.0	-4.44987769418	12.7864683818	
0.0	-4.33041396873	13.247965574	
0.0	0.395478186582	3.07687946673	
0.0	9.10507447625	-11.7140103496	
0.0	3.79730334046	-16.4669146575	
0.0	4.30856965139	-16.3067975048	
0.0	-1.33516281565	-1.60429848478	
0.0	-3.97801667303	10.6369941563	
0.0	-5.89144271549	13.2953256302	
0.0	-4.97077516426	12.2700789213	
0.0	-4.42667277335	4.9403869649	
0.0	-0.615126581593	-15.0616305909	
0.0	5.17437212142	-11.5817588009	
0.0	8.91183091791	0.0774968638821	
0.0	7.22842131808	3.33394968696	
0.0	4.26237249663	11.2347348441	
0.0	-0.975361965431	9.19746686	
0.0	-16.096933471	-2.07840315174	
0.0	-11.8677871673	-8.61939492037	
0.0	-5.74731650971	-8.51389469964	
0.0	9.99590378981	3.80558239403	
